//CSV contenant les positions et les vitesses de N=10 particules évoluant dans un espace infini durant T=10000 tours.
//Chaque particule est décrite à chaque tour par sa position x et y et sa vitesse vx et vy (ex pour la particule 0 : x0,y0,vx0,vy0).

Tour,x0,y0,vx0,vy0,x1,y1,vx1,vy1,x2,y2,vx2,vy2,x3,y3,vx3,vy3,x4,y4,vx4,vy4,x5,y5,vx5,vy5,x6,y6,vx6,vy6,x7,y7,vx7,vy7,x8,y8,vx8,vy8,x9,y9,vx9,vy9
3160,62.00,-12621.00,0.00,-4.00,-9441.00,-3107.00,-3.00,-1.00,6265.00,15824.00,2.00,5.00,28411.00,-55.00,9.00,-0.00,22216.00,28394.00,7.00,9.00,-31556.00,23.00,-10.00,0.00,28435.00,-6359.00,9.00,-2.00,19006.00,12706.00,6.00,4.00,35.00,28429.00,0.00,9.00,9418.00,3081.00,3.00,1.00
3170,62.00,-12661.00,0.00,-4.00,-9471.00,-3117.00,-3.00,-1.00,6285.00,15874.00,2.00,5.00,28501.00,-55.00,9.00,-0.00,22286.00,28484.00,7.00,9.00,-31656.00,23.00,-10.00,0.00,28525.00,-6379.00,9.00,-2.00,19066.00,12746.00,6.00,4.00,35.00,28519.00,0.00,9.00,9448.00,3091.00,3.00,1.00
3180,62.00,-12701.00,0.00,-4.00,-9501.00,-3127.00,-3.00,-1.00,6305.00,15924.00,2.00,5.00,28591.00,-55.00,9.00,-0.00,22356.00,28574.00,7.00,9.00,-31756.00,23.00,-10.00,0.00,28615.00,-6399.00,9.00,-2.00,19126.00,12786.00,6.00,4.00,35.00,28609.00,0.00,9.00,9478.00,3101.00,3.00,1.00
3190,62.00,-12741.00,0.00,-4.00,-9531.00,-3137.00,-3.00,-1.00,6325.00,15974.00,2.00,5.00,28681.00,-55.00,9.00,-0.00,22426.00,28664.00,7.00,9.00,-31856.00,23.00,-10.00,0.00,28705.00,-6419.00,9.00,-2.00,19186.00,12826.00,6.00,4.00,35.00,28699.00,0.00,9.00,9508.00,3111.00,3.00,1.00
3200,62.00,-12781.00,0.00,-4.00,-9561.00,-3147.00,-3.00,-1.00,6345.00,16024.00,2.00,5.00,28771.00,-55.00,9.00,-0.00,22496.00,28754.00,7.00,9.00,-31956.00,23.00,-10.00,0.00,28795.00,-6439.00,9.00,-2.00,19246.00,12866.00,6.00,4.00,35.00,28789.00,0.00,9.00,9538.00,3121.00,3.00,1.00
3210,62.00,-12821.00,0.00,-4.00,-9591.00,-3157.00,-3.00,-1.00,6365.00,16074.00,2.00,5.00,28861.00,-55.00,9.00,-0.00,22566.00,28844.00,7.00,9.00,-32056.00,23.00,-10.00,0.00,28885.00,-6459.00,9.00,-2.00,19306.00,12906.00,6.00,4.00,35.00,28879.00,0.00,9.00,9568.00,3131.00,3.00,1.00
3220,62.00,-12861.00,0.00,-4.00,-9621.00,-3167.00,-3.00,-1.00,6385.00,16124.00,2.00,5.00,28951.00,-55.00,9.00,-0.00,22636.00,28934.00,7.00,9.00,-32156.00,23.00,-10.00,0.00,28975.00,-6479.00,9.00,-2.00,19366.00,12946.00,6.00,4.00,35.00,28969.00,0.00,9.00,9598.00,3141.00,3.00,1.00
3230,62.00,-12901.00,0.00,-4.00,-9651.00,-3177.00,-3.00,-1.00,6405.00,16174.00,2.00,5.00,29041.00,-55.00,9.00,-0.00,22706.00,29024.00,7.00,9.00,-32256.00,23.00,-10.00,0.00,29065.00,-6499.00,9.00,-2.00,19426.00,12986.00,6.00,4.00,35.00,29059.00,0.00,9.00,9628.00,3151.00,3.00,1.00
3240,62.00,-12941.00,0.00,-4.00,-9681.00,-3187.00,-3.00,-1.00,6425.00,16224.00,2.00,5.00,29131.00,-55.00,9.00,-0.00,22776.00,29114.00,7.00,9.00,-32356.00,23.00,-10.00,0.00,29155.00,-6519.00,9.00,-2.00,19486.00,13026.00,6.00,4.00,35.00,29149.00,0.00,9.00,9658.00,3161.00,3.00,1.00
3250,62.00,-12981.00,0.00,-4.00,-9711.00,-3197.00,-3.00,-1.00,6445.00,16274.00,2.00,5.00,29221.00,-55.00,9.00,-0.00,22846.00,29204.00,7.00,9.00,-32456.00,23.00,-10.00,0.00,29245.00,-6539.00,9.00,-2.00,19546.00,13066.00,6.00,4.00,35.00,29239.00,0.00,9.00,9688.00,3171.00,3.00,1.00
3260,62.00,-13021.00,0.00,-4.00,-9741.00,-3207.00,-3.00,-1.00,6465.00,16324.00,2.00,5.00,29311.00,-55.00,9.00,-0.00,22916.00,29294.00,7.00,9.00,-32556.00,23.00,-10.00,0.00,29335.00,-6559.00,9.00,-2.00,19606.00,13106.00,6.00,4.00,35.00,29329.00,0.00,9.00,9718.00,3181.00,3.00,1.00
3270,62.00,-13061.00,0.00,-4.00,-9771.00,-3217.00,-3.00,-1.00,6485.00,16374.00,2.00,5.00,29401.00,-55.00,9.00,-0.00,22986.00,29384.00,7.00,9.00,-32656.00,23.00,-10.00,0.00,29425.00,-6579.00,9.00,-2.00,19666.00,13146.00,6.00,4.00,35.00,29419.00,0.00,9.00,9748.00,3191.00,3.00,1.00
3280,62.00,-13101.00,0.00,-4.00,-9801.00,-3227.00,-3.00,-1.00,6505.00,16424.00,2.00,5.00,29491.00,-55.00,9.00,-0.00,23056.00,29474.00,7.00,9.00,-32756.00,23.00,-10.00,0.00,29515.00,-6599.00,9.00,-2.00,19726.00,13186.00,6.00,4.00,35.00,29509.00,0.00,9.00,9778.00,3201.00,3.00,1.00
3290,62.00,-13141.00,0.00,-4.00,-9831.00,-3237.00,-3.00,-1.00,6525.00,16474.00,2.00,5.00,29581.00,-55.00,9.00,-0.00,23126.00,29564.00,7.00,9.00,-32856.00,23.00,-10.00,0.00,29605.00,-6619.00,9.00,-2.00,19786.00,13226.00,6.00,4.00,35.00,29599.00,0.00,9.00,9808.00,3211.00,3.00,1.00
3300,62.00,-13181.00,0.00,-4.00,-9861.00,-3247.00,-3.00,-1.00,6545.00,16524.00,2.00,5.00,29671.00,-55.00,9.00,-0.00,23196.00,29654.00,7.00,9.00,-32956.00,23.00,-10.00,0.00,29695.00,-6639.00,9.00,-2.00,19846.00,13266.00,6.00,4.00,35.00,29689.00,0.00,9.00,9838.00,3221.00,3.00,1.00
3310,62.00,-13221.00,0.00,-4.00,-9891.00,-3257.00,-3.00,-1.00,6565.00,16574.00,2.00,5.00,29761.00,-55.00,9.00,-0.00,23266.00,29744.00,7.00,9.00,-33056.00,23.00,-10.00,0.00,29785.00,-6659.00,9.00,-2.00,19906.00,13306.00,6.00,4.00,35.00,29779.00,0.00,9.00,9868.00,3231.00,3.00,1.00
3320,62.00,-13261.00,0.00,-4.00,-9921.00,-3267.00,-3.00,-1.00,6585.00,16624.00,2.00,5.00,29851.00,-55.00,9.00,-0.00,23336.00,29834.00,7.00,9.00,-33156.00,23.00,-10.00,0.00,29875.00,-6679.00,9.00,-2.00,19966.00,13346.00,6.00,4.00,35.00,29869.00,0.00,9.00,9898.00,3241.00,3.00,1.00
3330,62.00,-13301.00,0.00,-4.00,-9951.00,-3277.00,-3.00,-1.00,6605.00,16674.00,2.00,5.00,29941.00,-55.00,9.00,-0.00,23406.00,29924.00,7.00,9.00,-33256.00,23.00,-10.00,0.00,29965.00,-6699.00,9.00,-2.00,20026.00,13386.00,6.00,4.00,35.00,29959.00,0.00,9.00,9928.00,3251.00,3.00,1.00
3340,62.00,-13341.00,0.00,-4.00,-9981.00,-3287.00,-3.00,-1.00,6625.00,16724.00,2.00,5.00,30031.00,-55.00,9.00,-0.00,23476.00,30014.00,7.00,9.00,-33356.00,23.00,-10.00,0.00,30055.00,-6719.00,9.00,-2.00,20086.00,13426.00,6.00,4.00,35.00,30049.00,0.00,9.00,9958.00,3261.00,3.00,1.00
3350,62.00,-13381.00,0.00,-4.00,-10011.00,-3297.00,-3.00,-1.00,6645.00,16774.00,2.00,5.00,30121.00,-55.00,9.00,-0.00,23546.00,30104.00,7.00,9.00,-33456.00,23.00,-10.00,0.00,30145.00,-6739.00,9.00,-2.00,20146.00,13466.00,6.00,4.00,35.00,30139.00,0.00,9.00,9988.00,3271.00,3.00,1.00
3360,62.00,-13421.00,0.00,-4.00,-10041.00,-3307.00,-3.00,-1.00,6665.00,16824.00,2.00,5.00,30211.00,-55.00,9.00,-0.00,23616.00,30194.00,7.00,9.00,-33556.00,23.00,-10.00,0.00,30235.00,-6759.00,9.00,-2.00,20206.00,13506.00,6.00,4.00,35.00,30229.00,0.00,9.00,10018.00,3281.00,3.00,1.00
3370,62.00,-13461.00,0.00,-4.00,-10071.00,-3317.00,-3.00,-1.00,6685.00,16874.00,2.00,5.00,30301.00,-55.00,9.00,-0.00,23686.00,30284.00,7.00,9.00,-33656.00,23.00,-10.00,0.00,30325.00,-6779.00,9.00,-2.00,20266.00,13546.00,6.00,4.00,35.00,30319.00,0.00,9.00,10048.00,3291.00,3.00,1.00
3380,62.00,-13501.00,0.00,-4.00,-10101.00,-3327.00,-3.00,-1.00,6705.00,16924.00,2.00,5.00,30391.00,-55.00,9.00,-0.00,23756.00,30374.00,7.00,9.00,-33756.00,23.00,-10.00,0.00,30415.00,-6799.00,9.00,-2.00,20326.00,13586.00,6.00,4.00,35.00,30409.00,0.00,9.00,10078.00,3301.00,3.00,1.00
3390,62.00,-13541.00,0.00,-4.00,-10131.00,-3337.00,-3.00,-1.00,6725.00,16974.00,2.00,5.00,30481.00,-55.00,9.00,-0.00,23826.00,30464.00,7.00,9.00,-33856.00,23.00,-10.00,0.00,30505.00,-6819.00,9.00,-2.00,20386.00,13626.00,6.00,4.00,35.00,30499.00,0.00,9.00,10108.00,3311.00,3.00,1.00
3400,62.00,-13581.00,0.00,-4.00,-10161.00,-3347.00,-3.00,-1.00,6745.00,17024.00,2.00,5.00,30571.00,-55.00,9.00,-0.00,23896.00,30554.00,7.00,9.00,-33956.00,23.00,-10.00,0.00,30595.00,-6839.00,9.00,-2.00,20446.00,13666.00,6.00,4.00,35.00,30589.00,0.00,9.00,10138.00,3321.00,3.00,1.00
3410,62.00,-13621.00,0.00,-4.00,-10191.00,-3357.00,-3.00,-1.00,6765.00,17074.00,2.00,5.00,30661.00,-55.00,9.00,-0.00,23966.00,30644.00,7.00,9.00,-34056.00,23.00,-10.00,0.00,30685.00,-6859.00,9.00,-2.00,20506.00,13706.00,6.00,4.00,35.00,30679.00,0.00,9.00,10168.00,3331.00,3.00,1.00
3420,62.00,-13661.00,0.00,-4.00,-10221.00,-3367.00,-3.00,-1.00,6785.00,17124.00,2.00,5.00,30751.00,-55.00,9.00,-0.00,24036.00,30734.00,7.00,9.00,-34156.00,23.00,-10.00,0.00,30775.00,-6879.00,9.00,-2.00,20566.00,13746.00,6.00,4.00,35.00,30769.00,0.00,9.00,10198.00,3341.00,3.00,1.00
3430,62.00,-13701.00,0.00,-4.00,-10251.00,-3377.00,-3.00,-1.00,6805.00,17174.00,2.00,5.00,30841.00,-55.00,9.00,-0.00,24106.00,30824.00,7.00,9.00,-34256.00,23.00,-10.00,0.00,30865.00,-6899.00,9.00,-2.00,20626.00,13786.00,6.00,4.00,35.00,30859.00,0.00,9.00,10228.00,3351.00,3.00,1.00
3440,62.00,-13741.00,0.00,-4.00,-10281.00,-3387.00,-3.00,-1.00,6825.00,17224.00,2.00,5.00,30931.00,-55.00,9.00,-0.00,24176.00,30914.00,7.00,9.00,-34356.00,23.00,-10.00,0.00,30955.00,-6919.00,9.00,-2.00,20686.00,13826.00,6.00,4.00,35.00,30949.00,0.00,9.00,10258.00,3361.00,3.00,1.00
3450,62.00,-13781.00,0.00,-4.00,-10311.00,-3397.00,-3.00,-1.00,6845.00,17274.00,2.00,5.00,31021.00,-55.00,9.00,-0.00,24246.00,31004.00,7.00,9.00,-34456.00,23.00,-10.00,0.00,31045.00,-6939.00,9.00,-2.00,20746.00,13866.00,6.00,4.00,35.00,31039.00,0.00,9.00,10288.00,3371.00,3.00,1.00
3460,62.00,-13821.00,0.00,-4.00,-10341.00,-3407.00,-3.00,-1.00,6865.00,17324.00,2.00,5.00,31111.00,-55.00,9.00,-0.00,24316.00,31094.00,7.00,9.00,-34556.00,23.00,-10.00,0.00,31135.00,-6959.00,9.00,-2.00,20806.00,13906.00,6.00,4.00,35.00,31129.00,0.00,9.00,10318.00,3381.00,3.00,1.00
3470,62.00,-13861.00,0.00,-4.00,-10371.00,-3417.00,-3.00,-1.00,6885.00,17374.00,2.00,5.00,31201.00,-55.00,9.00,-0.00,24386.00,31184.00,7.00,9.00,-34656.00,23.00,-10.00,0.00,31225.00,-6979.00,9.00,-2.00,20866.00,13946.00,6.00,4.00,35.00,31219.00,0.00,9.00,10348.00,3391.00,3.00,1.00
3480,62.00,-13901.00,0.00,-4.00,-10401.00,-3427.00,-3.00,-1.00,6905.00,17424.00,2.00,5.00,31291.00,-55.00,9.00,-0.00,24456.00,31274.00,7.00,9.00,-34756.00,23.00,-10.00,0.00,31315.00,-6999.00,9.00,-2.00,20926.00,13986.00,6.00,4.00,35.00,31309.00,0.00,9.00,10378.00,3401.00,3.00,1.00
3490,62.00,-13941.00,0.00,-4.00,-10431.00,-3437.00,-3.00,-1.00,6925.00,17474.00,2.00,5.00,31381.00,-55.00,9.00,-0.00,24526.00,31364.00,7.00,9.00,-34856.00,23.00,-10.00,0.00,31405.00,-7019.00,9.00,-2.00,20986.00,14026.00,6.00,4.00,35.00,31399.00,0.00,9.00,10408.00,3411.00,3.00,1.00
3500,62.00,-13981.00,0.00,-4.00,-10461.00,-3447.00,-3.00,-1.00,6945.00,17524.00,2.00,5.00,31471.00,-55.00,9.00,-0.00,24596.00,31454.00,7.00,9.00,-34956.00,23.00,-10.00,0.00,31495.00,-7039.00,9.00,-2.00,21046.00,14066.00,6.00,4.00,35.00,31489.00,0.00,9.00,10438.00,3421.00,3.00,1.00
3510,62.00,-14021.00,0.00,-4.00,-10491.00,-3457.00,-3.00,-1.00,6965.00,17574.00,2.00,5.00,31561.00,-55.00,9.00,-0.00,24666.00,31544.00,7.00,9.00,-35056.00,23.00,-10.00,0.00,31585.00,-7059.00,9.00,-2.00,21106.00,14106.00,6.00,4.00,35.00,31579.00,0.00,9.00,10468.00,3431.00,3.00,1.00
3520,62.00,-14061.00,0.00,-4.00,-10521.00,-3467.00,-3.00,-1.00,6985.00,17624.00,2.00,5.00,31651.00,-55.00,9.00,-0.00,24736.00,31634.00,7.00,9.00,-35156.00,23.00,-10.00,0.00,31675.00,-7079.00,9.00,-2.00,21166.00,14146.00,6.00,4.00,35.00,31669.00,0.00,9.00,10498.00,3441.00,3.00,1.00
3530,62.00,-14101.00,0.00,-4.00,-10551.00,-3477.00,-3.00,-1.00,7005.00,17674.00,2.00,5.00,31741.00,-55.00,9.00,-0.00,24806.00,31724.00,7.00,9.00,-35256.00,23.00,-10.00,0.00,31765.00,-7099.00,9.00,-2.00,21226.00,14186.00,6.00,4.00,35.00,31759.00,0.00,9.00,10528.00,3451.00,3.00,1.00
3540,62.00,-14141.00,0.00,-4.00,-10581.00,-3487.00,-3.00,-1.00,7025.00,17724.00,2.00,5.00,31831.00,-55.00,9.00,-0.00,24876.00,31814.00,7.00,9.00,-35356.00,23.00,-10.00,0.00,31855.00,-7119.00,9.00,-2.00,21286.00,14226.00,6.00,4.00,35.00,31849.00,0.00,9.00,10558.00,3461.00,3.00,1.00
3550,62.00,-14181.00,0.00,-4.00,-10611.00,-3497.00,-3.00,-1.00,7045.00,17774.00,2.00,5.00,31921.00,-55.00,9.00,-0.00,24946.00,31904.00,7.00,9.00,-35456.00,23.00,-10.00,0.00,31945.00,-7139.00,9.00,-2.00,21346.00,14266.00,6.00,4.00,35.00,31939.00,0.00,9.00,10588.00,3471.00,3.00,1.00
3560,62.00,-14221.00,0.00,-4.00,-10641.00,-3507.00,-3.00,-1.00,7065.00,17824.00,2.00,5.00,32011.00,-55.00,9.00,-0.00,25016.00,31994.00,7.00,9.00,-35556.00,23.00,-10.00,0.00,32035.00,-7159.00,9.00,-2.00,21406.00,14306.00,6.00,4.00,35.00,32029.00,0.00,9.00,10618.00,3481.00,3.00,1.00
3570,62.00,-14261.00,0.00,-4.00,-10671.00,-3517.00,-3.00,-1.00,7085.00,17874.00,2.00,5.00,32101.00,-55.00,9.00,-0.00,25086.00,32084.00,7.00,9.00,-35656.00,23.00,-10.00,0.00,32125.00,-7179.00,9.00,-2.00,21466.00,14346.00,6.00,4.00,35.00,32119.00,0.00,9.00,10648.00,3491.00,3.00,1.00
3580,62.00,-14301.00,0.00,-4.00,-10701.00,-3527.00,-3.00,-1.00,7105.00,17924.00,2.00,5.00,32191.00,-55.00,9.00,-0.00,25156.00,32174.00,7.00,9.00,-35756.00,23.00,-10.00,0.00,32215.00,-7199.00,9.00,-2.00,21526.00,14386.00,6.00,4.00,35.00,32209.00,0.00,9.00,10678.00,3501.00,3.00,1.00
3590,62.00,-14341.00,0.00,-4.00,-10731.00,-3537.00,-3.00,-1.00,7125.00,17974.00,2.00,5.00,32281.00,-55.00,9.00,-0.00,25226.00,32264.00,7.00,9.00,-35856.00,23.00,-10.00,0.00,32305.00,-7219.00,9.00,-2.00,21586.00,14426.00,6.00,4.00,35.00,32299.00,0.00,9.00,10708.00,3511.00,3.00,1.00
3600,62.00,-14381.00,0.00,-4.00,-10761.00,-3547.00,-3.00,-1.00,7145.00,18024.00,2.00,5.00,32371.00,-55.00,9.00,-0.00,25296.00,32354.00,7.00,9.00,-35956.00,23.00,-10.00,0.00,32395.00,-7239.00,9.00,-2.00,21646.00,14466.00,6.00,4.00,35.00,32389.00,0.00,9.00,10738.00,3521.00,3.00,1.00
3610,62.00,-14421.00,0.00,-4.00,-10791.00,-3557.00,-3.00,-1.00,7165.00,18074.00,2.00,5.00,32461.00,-55.00,9.00,-0.00,25366.00,32444.00,7.00,9.00,-36056.00,23.00,-10.00,0.00,32485.00,-7259.00,9.00,-2.00,21706.00,14506.00,6.00,4.00,35.00,32479.00,0.00,9.00,10768.00,3531.00,3.00,1.00
3620,62.00,-14461.00,0.00,-4.00,-10821.00,-3567.00,-3.00,-1.00,7185.00,18124.00,2.00,5.00,32551.00,-55.00,9.00,-0.00,25436.00,32534.00,7.00,9.00,-36156.00,23.00,-10.00,0.00,32575.00,-7279.00,9.00,-2.00,21766.00,14546.00,6.00,4.00,35.00,32569.00,0.00,9.00,10798.00,3541.00,3.00,1.00
3630,62.00,-14501.00,0.00,-4.00,-10851.00,-3577.00,-3.00,-1.00,7205.00,18174.00,2.00,5.00,32641.00,-55.00,9.00,-0.00,25506.00,32624.00,7.00,9.00,-36256.00,23.00,-10.00,0.00,32665.00,-7299.00,9.00,-2.00,21826.00,14586.00,6.00,4.00,35.00,32659.00,0.00,9.00,10828.00,3551.00,3.00,1.00
3640,62.00,-14541.00,0.00,-4.00,-10881.00,-3587.00,-3.00,-1.00,7225.00,18224.00,2.00,5.00,32731.00,-55.00,9.00,-0.00,25576.00,32714.00,7.00,9.00,-36356.00,23.00,-10.00,0.00,32755.00,-7319.00,9.00,-2.00,21886.00,14626.00,6.00,4.00,35.00,32749.00,0.00,9.00,10858.00,3561.00,3.00,1.00
3650,62.00,-14581.00,0.00,-4.00,-10911.00,-3597.00,-3.00,-1.00,7245.00,18274.00,2.00,5.00,32821.00,-55.00,9.00,-0.00,25646.00,32804.00,7.00,9.00,-36456.00,23.00,-10.00,0.00,32845.00,-7339.00,9.00,-2.00,21946.00,14666.00,6.00,4.00,35.00,32839.00,0.00,9.00,10888.00,3571.00,3.00,1.00
3660,62.00,-14621.00,0.00,-4.00,-10941.00,-3607.00,-3.00,-1.00,7265.00,18324.00,2.00,5.00,32911.00,-55.00,9.00,-0.00,25716.00,32894.00,7.00,9.00,-36556.00,23.00,-10.00,0.00,32935.00,-7359.00,9.00,-2.00,22006.00,14706.00,6.00,4.00,35.00,32929.00,0.00,9.00,10918.00,3581.00,3.00,1.00
3670,62.00,-14661.00,0.00,-4.00,-10971.00,-3617.00,-3.00,-1.00,7285.00,18374.00,2.00,5.00,33001.00,-55.00,9.00,-0.00,25786.00,32984.00,7.00,9.00,-36656.00,23.00,-10.00,0.00,33025.00,-7379.00,9.00,-2.00,22066.00,14746.00,6.00,4.00,35.00,33019.00,0.00,9.00,10948.00,3591.00,3.00,1.00
3680,62.00,-14701.00,0.00,-4.00,-11001.00,-3627.00,-3.00,-1.00,7305.00,18424.00,2.00,5.00,33091.00,-55.00,9.00,-0.00,25856.00,33074.00,7.00,9.00,-36756.00,23.00,-10.00,0.00,33115.00,-7399.00,9.00,-2.00,22126.00,14786.00,6.00,4.00,35.00,33109.00,0.00,9.00,10978.00,3601.00,3.00,1.00
3690,62.00,-14741.00,0.00,-4.00,-11031.00,-3637.00,-3.00,-1.00,7325.00,18474.00,2.00,5.00,33181.00,-55.00,9.00,-0.00,25926.00,33164.00,7.00,9.00,-36856.00,23.00,-10.00,0.00,33205.00,-7419.00,9.00,-2.00,22186.00,14826.00,6.00,4.00,35.00,33199.00,0.00,9.00,11008.00,3611.00,3.00,1.00
3700,62.00,-14781.00,0.00,-4.00,-11061.00,-3647.00,-3.00,-1.00,7345.00,18524.00,2.00,5.00,33271.00,-55.00,9.00,-0.00,25996.00,33254.00,7.00,9.00,-36956.00,23.00,-10.00,0.00,33295.00,-7439.00,9.00,-2.00,22246.00,14866.00,6.00,4.00,35.00,33289.00,0.00,9.00,11038.00,3621.00,3.00,1.00
3710,62.00,-14821.00,0.00,-4.00,-11091.00,-3657.00,-3.00,-1.00,7365.00,18574.00,2.00,5.00,33361.00,-55.00,9.00,-0.00,26066.00,33344.00,7.00,9.00,-37056.00,23.00,-10.00,0.00,33385.00,-7459.00,9.00,-2.00,22306.00,14906.00,6.00,4.00,35.00,33379.00,0.00,9.00,11068.00,3631.00,3.00,1.00
3720,62.00,-14861.00,0.00,-4.00,-11121.00,-3667.00,-3.00,-1.00,7385.00,18624.00,2.00,5.00,33451.00,-55.00,9.00,-0.00,26136.00,33434.00,7.00,9.00,-37156.00,23.00,-10.00,0.00,33475.00,-7479.00,9.00,-2.00,22366.00,14946.00,6.00,4.00,35.00,33469.00,0.00,9.00,11098.00,3641.00,3.00,1.00
3730,62.00,-14901.00,0.00,-4.00,-11151.00,-3677.00,-3.00,-1.00,7405.00,18674.00,2.00,5.00,33541.00,-55.00,9.00,-0.00,26206.00,33524.00,7.00,9.00,-37256.00,23.00,-10.00,0.00,33565.00,-7499.00,9.00,-2.00,22426.00,14986.00,6.00,4.00,35.00,33559.00,0.00,9.00,11128.00,3651.00,3.00,1.00
3740,62.00,-14941.00,0.00,-4.00,-11181.00,-3687.00,-3.00,-1.00,7425.00,18724.00,2.00,5.00,33631.00,-55.00,9.00,-0.00,26276.00,33614.00,7.00,9.00,-37356.00,23.00,-10.00,0.00,33655.00,-7519.00,9.00,-2.00,22486.00,15026.00,6.00,4.00,35.00,33649.00,0.00,9.00,11158.00,3661.00,3.00,1.00
3750,62.00,-14981.00,0.00,-4.00,-11211.00,-3697.00,-3.00,-1.00,7445.00,18774.00,2.00,5.00,33721.00,-55.00,9.00,-0.00,26346.00,33704.00,7.00,9.00,-37456.00,23.00,-10.00,0.00,33745.00,-7539.00,9.00,-2.00,22546.00,15066.00,6.00,4.00,35.00,33739.00,0.00,9.00,11188.00,3671.00,3.00,1.00
3760,62.00,-15021.00,0.00,-4.00,-11241.00,-3707.00,-3.00,-1.00,7465.00,18824.00,2.00,5.00,33811.00,-55.00,9.00,-0.00,26416.00,33794.00,7.00,9.00,-37556.00,23.00,-10.00,0.00,33835.00,-7559.00,9.00,-2.00,22606.00,15106.00,6.00,4.00,35.00,33829.00,0.00,9.00,11218.00,3681.00,3.00,1.00
3770,62.00,-15061.00,0.00,-4.00,-11271.00,-3717.00,-3.00,-1.00,7485.00,18874.00,2.00,5.00,33901.00,-55.00,9.00,-0.00,26486.00,33884.00,7.00,9.00,-37656.00,23.00,-10.00,0.00,33925.00,-7579.00,9.00,-2.00,22666.00,15146.00,6.00,4.00,35.00,33919.00,0.00,9.00,11248.00,3691.00,3.00,1.00
3780,62.00,-15101.00,0.00,-4.00,-11301.00,-3727.00,-3.00,-1.00,7505.00,18924.00,2.00,5.00,33991.00,-55.00,9.00,-0.00,26556.00,33974.00,7.00,9.00,-37756.00,23.00,-10.00,0.00,34015.00,-7599.00,9.00,-2.00,22726.00,15186.00,6.00,4.00,35.00,34009.00,0.00,9.00,11278.00,3701.00,3.00,1.00
3790,62.00,-15141.00,0.00,-4.00,-11331.00,-3737.00,-3.00,-1.00,7525.00,18974.00,2.00,5.00,34081.00,-55.00,9.00,-0.00,26626.00,34064.00,7.00,9.00,-37856.00,23.00,-10.00,0.00,34105.00,-7619.00,9.00,-2.00,22786.00,15226.00,6.00,4.00,35.00,34099.00,0.00,9.00,11308.00,3711.00,3.00,1.00
3800,62.00,-15181.00,0.00,-4.00,-11361.00,-3747.00,-3.00,-1.00,7545.00,19024.00,2.00,5.00,34171.00,-55.00,9.00,-0.00,26696.00,34154.00,7.00,9.00,-37956.00,23.00,-10.00,0.00,34195.00,-7639.00,9.00,-2.00,22846.00,15266.00,6.00,4.00,35.00,34189.00,0.00,9.00,11338.00,3721.00,3.00,1.00
3810,62.00,-15221.00,0.00,-4.00,-11391.00,-3757.00,-3.00,-1.00,7565.00,19074.00,2.00,5.00,34261.00,-55.00,9.00,-0.00,26766.00,34244.00,7.00,9.00,-38056.00,23.00,-10.00,0.00,34285.00,-7659.00,9.00,-2.00,22906.00,15306.00,6.00,4.00,35.00,34279.00,0.00,9.00,11368.00,3731.00,3.00,1.00
3820,62.00,-15261.00,0.00,-4.00,-11421.00,-3767.00,-3.00,-1.00,7585.00,19124.00,2.00,5.00,34351.00,-55.00,9.00,-0.00,26836.00,34334.00,7.00,9.00,-38156.00,23.00,-10.00,0.00,34375.00,-7679.00,9.00,-2.00,22966.00,15346.00,6.00,4.00,35.00,34369.00,0.00,9.00,11398.00,3741.00,3.00,1.00
3830,62.00,-15301.00,0.00,-4.00,-11451.00,-3777.00,-3.00,-1.00,7605.00,19174.00,2.00,5.00,34441.00,-55.00,9.00,-0.00,26906.00,34424.00,7.00,9.00,-38256.00,23.00,-10.00,0.00,34465.00,-7699.00,9.00,-2.00,23026.00,15386.00,6.00,4.00,35.00,34459.00,0.00,9.00,11428.00,3751.00,3.00,1.00
3840,62.00,-15341.00,0.00,-4.00,-11481.00,-3787.00,-3.00,-1.00,7625.00,19224.00,2.00,5.00,34531.00,-55.00,9.00,-0.00,26976.00,34514.00,7.00,9.00,-38356.00,23.00,-10.00,0.00,34555.00,-7719.00,9.00,-2.00,23086.00,15426.00,6.00,4.00,35.00,34549.00,0.00,9.00,11458.00,3761.00,3.00,1.00
3850,62.00,-15381.00,0.00,-4.00,-11511.00,-3797.00,-3.00,-1.00,7645.00,19274.00,2.00,5.00,34621.00,-55.00,9.00,-0.00,27046.00,34604.00,7.00,9.00,-38456.00,23.00,-10.00,0.00,34645.00,-7739.00,9.00,-2.00,23146.00,15466.00,6.00,4.00,35.00,34639.00,0.00,9.00,11488.00,3771.00,3.00,1.00
3860,62.00,-15421.00,0.00,-4.00,-11541.00,-3807.00,-3.00,-1.00,7665.00,19324.00,2.00,5.00,34711.00,-55.00,9.00,-0.00,27116.00,34694.00,7.00,9.00,-38556.00,23.00,-10.00,0.00,34735.00,-7759.00,9.00,-2.00,23206.00,15506.00,6.00,4.00,35.00,34729.00,0.00,9.00,11518.00,3781.00,3.00,1.00
